,region,townsize,gender,agecat,ed,edcat,jobcat,union,employ,empcat,retire,lninc,inccat,debtinc,lncreddebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polparty,polcontrib,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,lnlongmon,lnlongten,tollfree,lntollmon,lntollten,equip,lnequipmon,lnequipten,callcard,lncardmon,lncardten,wireless,lnwiremon,lnwireten,multline,voice,pager,internet,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,ln_TotalSpent
retire,-0.04284887170144493,-0.06656910575887613,-0.021039891951677023,0.5113347421284692,-0.09327781707149234,-0.08932152755025581,0.1737358252946339,0.016391578185363843,0.5028698823823943,0.40809593651380516,1.0,-0.42043469554975343,-0.32619528454893887,0.024189837209140665,-0.22189120424460182,-0.25978207216695637,-0.21148168145595858,0.16246163673025263,-0.001566030341360231,-0.013927189845097856,-0.018038018723706854,-0.1774082995671569,0.010288381658808455,0.001706281305932045,-0.010811105967598569,-0.003518717284588675,0.005378559366319632,0.0127413052210481,0.02688939989387321,-0.09416155391706563,0.051154987417795644,0.4141032039213931,0.3525590986278967,-0.03768788546763266,-0.17251661680012265,-0.006685615034245426,-0.24119616735621252,-0.15925770781417792,-0.013977244472066625,0.006553161913762902,0.019094842738719225,-0.020886892821800767,-0.024278226663314244,-0.003193917753391643,0.034741568242780796,0.0061680070454176285,0.0016994676927667525,0.004980426171306323,-0.008690528929082028,0.0031949785021128468,-0.03390157842902221,0.036447918058789656,0.00851631669226357,-0.005192638755993165,-0.005212625622157736,-0.014315191526364254,-0.017225578003611672,0.007429501340497206,-0.007293472785792974,0.40788714852209673,0.29313612030382696,0.03675913360978089,0.023988609868769148,0.0014677245218332764,0.02001507400569752,0.3816965172840187,0.3151905633759522,-0.11518867639872232,0.031782857252137774,0.3467488071705613,-0.15153149891902157,0.3103618088300216,0.30923776403437675,-0.08918675036596083,-0.07503624908908729,-0.05176800814804057,-0.10172451829707745,-0.09921425012997374,-0.07496227984428418,0.16064119156149834,0.18273810238407737,0.2294910909666237,-0.1302038248785586,-0.12434853882022565,-0.11192148610346306,0.1427615360850251,-0.10381727355185469,-0.11924098737887387,-0.08143631429373364,-0.0874764979326981,-0.08089789132113344,-0.08890857715776906,-0.06657784666338973,-0.1982604029004373,-0.10294454443338624,-0.14545801638402978,-0.15500812104258477,-0.16531799028450186,-0.0975584717867479,-0.08890592151346934,-0.13278886501384185,-0.15175898263448118,-0.0705643475518697,0.21370661598819043,-0.0034566075398345343,-0.019784287424269728,-0.038500199644496746,-0.2004672311561026
lninc,0.04299451599981666,0.0013105423508267449,0.001972915420741266,0.19095158648829413,0.208097899902832,0.20808457321159385,0.05485240916484224,0.008125876761163747,0.2664712701924192,0.333456239300409,-0.42043469554975343,1.0,0.9487921562845705,0.013967204571806745,0.5816014461142214,0.6644353759208091,-0.02931612268132,0.2625043628166344,0.014526775313521593,0.0468655143092188,0.060366849880239354,-0.05739774663899795,0.005229738203504933,0.01456310114977639,0.008237572087996983,0.005593432794838318,0.008859572868329009,-0.014780779854380987,-0.0006247887817671702,0.15588149647180288,-0.09283086365917126,0.20974429574814077,0.29445049630228143,0.05186204099769706,0.2036108634007263,0.05156630551718867,0.8033193796215741,0.5630828975274295,0.06215057755457369,6.829526771524741e-05,-0.02794195224346044,-0.02631152578232405,0.03737444260051716,0.011502655289070976,-0.018057062560059223,-0.003232867403531918,0.004308910646529582,-0.0006643196924126679,-0.01034203102110647,0.0014329047377823608,0.007902238821105339,-0.011675098939219846,-5.845325643779726e-05,0.003965426529406025,0.046192314426100264,0.021126597262528954,-0.0011209271694838324,-0.022545847315970834,0.011821369530360244,0.22484759209169736,0.276897948950996,-0.07931567981545809,0.0031947280032537657,-0.006280726421821624,-0.011649778443829582,0.22629095523938397,0.2514096846759641,-0.05873951380811017,0.08138789537280057,0.19442653603411272,-0.022899709619000907,0.16522504240372046,0.19937128362322085,0.16706590567289462,0.19359272973972824,0.21213292217961252,0.08260668930174953,0.09625703983635252,0.11087170430782192,0.13492672865619282,0.14994174940247693,0.1741203154183521,0.1759854482832625,0.19294462329625617,0.2076285862991015,0.1412888642314966,0.14710508850110762,0.16088365711931563,0.07662786894035134,0.17327832124388695,0.15336516780295553,0.17245972142801844,0.06252244765108594,0.22169105015738988,0.10648789773361342,0.3599187229331118,0.36437344377282005,0.33840585135364776,0.15675849986331788,0.05822598071763167,0.062120049146521444,0.05924339928990032,0.148100181215281,0.1078301741421408,-0.002061324021454778,0.060972310505343054,0.060424976432651795,0.4028576296329636
inccat,0.041849787711753496,-0.007650919811960174,-0.00214873913123114,0.24939350353975223,0.19675114615293737,0.19724994480520416,0.06755492610019755,0.013028145381767678,0.31287122586261307,0.3848032133390824,-0.32619528454893887,0.9487921562845705,1.0,0.012295302895791291,0.5515247966703424,0.6307890449009914,-0.060433675437077644,0.28322145344008565,0.00961424872668963,0.04198428771151634,0.05644756794326354,-0.08225800293652853,0.0037516700937154494,0.01203739377587055,0.0004989894126781076,0.006520428039081002,0.015052121484407634,-0.014436072102340797,-0.0027568525511580773,0.14459989696027598,-0.089934734728041,0.2619699842359271,0.3410765169087555,0.05786521324170452,0.17838357391664705,0.05425559611452609,0.8065738524067531,0.575542402161827,0.060401624100969976,0.008552070419739374,-0.030683526213630935,-0.03250312465387619,0.04331893964268364,0.009608432175222491,-0.011780460932272042,-0.010394172258467544,-0.0005469997876095689,-0.0033894038854579488,-0.01592889725832231,-0.0012231329758900502,0.01639755640408988,-0.007825389005667711,-0.00027384704464787163,0.007106064105999602,0.04862177122077855,0.0154070670647211,-0.0012048171775238688,-0.013616229378490304,0.007435232188007086,0.2676694721471071,0.30999619749037566,-0.07294789604797465,-0.001360549964956769,-0.004716883956619141,-0.013057785510617674,0.2670421492773912,0.28601655845399365,-0.07151731685759771,0.08374037545927793,0.23035612645443568,-0.04012207965798793,0.19545439191775205,0.23010256597247036,0.16015576917523594,0.1883625706314539,0.20842339755359157,0.07764129208030446,0.09142467634211263,0.10872923936741799,0.15713023917036345,0.1743091179813432,0.20234379363990565,0.16398384586517814,0.1814477110733217,0.1972154689529012,0.15735378376874068,0.1310868650611425,0.15082659774869878,0.07013580117802062,0.1677558814750379,0.14933169199642157,0.16382297982778668,0.055471341256527223,0.14232679998790063,0.06453339534823405,0.28722555068620237,0.29289103255597415,0.2595583920695699,0.14706248346682463,0.05235094507235073,0.045009718772990315,0.04654600405975633,0.13907165849913,0.134250870652288,-0.0011477084505379317,0.0626027703639178,0.05548778632118439,0.3779245439442369
debtinc,-0.005480385620319838,-0.019804545903764834,0.005308668217170174,0.04133935202606052,0.01163336663018073,0.009446864177995782,0.005491778724709536,-0.004069436774682169,0.03319217104543059,0.031172404186303716,0.024189837209140665,0.013967204571806745,0.012295302895791291,1.0,0.5469521172618005,0.6212530110009944,0.29477822059768943,0.02281311700596395,-0.0366297664522831,-0.037939574632601926,-0.03758765672539225,-0.023231313577447663,0.0037144800731800176,-0.0030100426355266063,-0.013198956411423702,0.01682373845314717,0.009180835057453911,0.01807895331332072,-0.007352559042369889,-0.00017446513436591838,0.024321876967581885,0.0276419352469125,0.03713364568614128,0.020720702368282252,0.00920724996848457,0.019569164035439634,0.01390598276331634,0.016493050625218234,-0.0019780330141599737,0.013414328308663421,-0.01814893297117827,-0.0006094142464757799,0.030006723610469077,-0.014088897261520806,-0.0035268872372419915,-0.01635915038253119,-0.01970307760182438,-0.000567524673319227,0.007999736670178293,0.02330788255950392,-0.014809490217165037,0.007910461886536336,0.012999244001356977,-0.004425830025354995,0.03141087949560082,0.006420652732740784,0.005603335666483327,0.0073057099580617155,-0.0062244783464440595,0.020282373743484787,0.024822371162515382,-0.010058388545994718,-0.0064887497860321415,-0.02119518962824091,0.009415086655538484,0.023137217416492693,0.03178946751532732,-0.004491796960190838,-0.010666373512692087,0.01899259925855999,-0.007932528889391171,0.010555840547773946,0.016969060378129838,-0.021828455608000823,-0.018738156743276897,-0.014778712180757339,-0.00653391735232613,-0.004670315079659701,-0.0011885227525452306,0.01317527316611344,0.013372732794025946,0.01875874096035972,-0.0033550626429210088,-0.0024083429993420665,0.00133485969003377,0.0373363759240432,-0.0009965044082229488,-0.0068563336054970605,-0.003861538658119326,-0.011931699204931097,0.006646739098891979,-0.006228264806623174,-0.00825095601664946,-0.0028520453855344382,-0.012902429206557969,0.0043123293388060814,0.01963409409154033,0.002758528712157096,0.0013468181559225967,0.00955295325967253,0.013959741387708037,0.008231822254885285,0.0028205706300750066,0.0050470034653489395,0.005009160933513841,0.0028968203148656674,0.020447338620519926,0.016292282842927098
lncreddebt,0.008176733662032552,-0.029348999904097398,0.005316262526259259,0.1362162621856148,0.1299518962196627,0.1279163614780826,0.030806645520653965,0.010123797228027056,0.17345881311122838,0.20905636353934376,-0.22189120424460182,0.5816014461142214,0.5515247966703424,0.5469521172618005,1.0,0.6787958712208326,0.19259646255459675,0.16274524248833833,-0.008351889289721514,0.00686110743356724,0.013755968921372208,-0.045765867850845146,0.0006547475484817541,0.002170364075815248,0.0018991166172700918,0.011697059702364477,-0.0003364042795845421,-0.0036719148028278685,-0.01278642084104293,0.08606826446103884,-0.03563686783245832,0.13617215458080578,0.18462730054799723,0.029682343217788572,0.10979926347303687,0.028965244039294336,0.4644116077640895,0.3213265063134714,0.024888792708397906,0.007598946484950906,-0.017956923921874313,-0.030876501873986526,0.0296278516398469,-0.01588889743768866,-0.023012859417108893,-0.019098940476556088,-0.005300746736989206,-0.00041134334132280183,0.004473866626415067,0.008002925693902346,-0.01621318423069172,-0.0016165198586006054,0.017506332410460654,0.002260175926326434,0.040035881509532016,0.007105759879822074,0.009026163571922373,-0.007167309300929005,0.0029784044070012114,0.14116653019114145,0.17281284762321328,-0.05336550867392482,-0.019596588066935865,-0.0018585875435863453,-0.0033186243764642296,0.14147918183369315,0.157141744836628,-0.030496047021468586,0.04156334326387379,0.11906763464665576,-0.02232237221561711,0.09703277679383576,0.11729990546334405,0.06824622344695015,0.08350058595165921,0.09553485423887599,0.04589798126977411,0.05444476927362434,0.06393784536354322,0.0852386636941072,0.08811415801946453,0.10768252795377721,0.09056857169123102,0.10009039939558174,0.10992409407272245,0.10061107849393866,0.09110701998257939,0.07976510594228453,0.04182558513098999,0.08137624071490954,0.07558372694799326,0.07581963698000548,0.025804031196933933,0.11774974743031799,0.03850326753029953,0.19806084048785372,0.20483400485943695,0.18918206354302375,0.09425055649098504,0.033209274737646254,0.042624772619850974,0.022046013143378403,0.07444505257123592,0.05732234773221651,-0.003975764452452711,0.0265503858333641,0.053023130941879944,0.24971003374895506
lnothdebt,0.03214516772805848,-0.0032958714029307887,-0.0018167548695644895,0.15837301605687404,0.1542468718458499,0.15494699095683886,0.030164528451432946,-0.0065267751626159895,0.19492781742372267,0.2389207053323221,-0.25978207216695637,0.6644353759208091,0.6307890449009914,0.6212530110009944,0.6787958712208326,1.0,0.12088620634666074,0.17964934224961604,-0.014717717162531471,0.007024110035683922,0.01491626537046912,-0.06766705651479228,0.017530766876585765,0.0057855053685290266,-0.0035789968851997903,0.016511305993564766,0.020296112530317306,0.004456984788188687,-0.0057074566075999145,0.10650665863123081,-0.0441632615703336,0.16607789066766643,0.22970223659072767,0.050114816395623804,0.13948952094654998,0.04402544134416775,0.5361280493684263,0.375886437131264,0.03238259113290899,0.009214870475398073,-0.03853603048546346,-0.018492441459087197,0.050656922027796515,0.002140796913554531,-0.011429764172021128,-0.010092116939390857,-0.010261832277483656,-0.0023953071647960645,-0.005709189365486597,0.019484337829846262,-0.007389045333065192,-0.00391822777587559,0.013068596701836221,-0.006732230686822358,0.048200088660210395,0.010761171822276783,-0.013270715761767726,-0.010201758269117015,0.0027059543645344586,0.16774984759553238,0.2031025187835301,-0.06333701762809803,0.007654969705728958,-0.015961798607387112,-0.005969686356744796,0.16899390657778987,0.191307885951161,-0.046632599573917834,0.041130583633564484,0.14299306674982012,-0.01990969702289214,0.11437475330544863,0.14428731984344942,0.0923369510825665,0.11258883088607681,0.1277864935739367,0.0480733986397391,0.058439714903984336,0.06988868830176782,0.09177992734509892,0.10259434053302983,0.12305211427643288,0.11351792014270076,0.12566209616452975,0.13769873101732996,0.11314651069506687,0.09717108079881348,0.10418410611920914,0.046572392273721855,0.10084859863464553,0.10488418465875596,0.10435686038431045,0.033619917542420164,0.14888816869453964,0.06031613097425193,0.23401811835262512,0.26033913003647613,0.2207359328791062,0.10309075414656262,0.04534681385920479,0.06134758163972059,0.042305105999730336,0.09376745946216263,0.07440892098603624,0.005732483124790234,0.04739084410839397,0.04556238007590006,0.2718870129305285
default,-0.006856350187853376,0.02398840154894148,-0.001620451957323412,-0.39285866657502644,0.11014124911604795,0.10371432949784791,-0.08602224348125799,-0.017210116796324615,-0.3270871289259349,-0.3779851412017135,-0.21148168145595858,-0.02931612268132,-0.060433675437077644,0.29477822059768943,0.19259646255459675,0.12088620634666074,1.0,-0.19792517287612454,-0.044724053177062344,-0.026903577255256578,-0.01929481548455378,0.1237079115357097,-0.013151263312159819,-0.025214866930976413,-0.02033454597694994,-0.007404920043661701,0.014783148376220849,0.028598503051790996,0.01577439929160655,-0.027638073403535465,0.013042648839923478,-0.3557942295693996,-0.3762417907324817,0.026755722776912263,0.067734398830088,0.024219739010025117,-0.014247047063517168,-0.011787960472783944,0.03195273142729278,-0.005635146974829159,-0.037459375661467884,0.03132107512511098,0.012028454924541151,-0.0033377857635261705,-0.008787062895754585,0.002475318983946035,0.005759835446433106,0.022967053160727217,0.023690141224800048,0.016091379872016146,0.0032496389088328722,-0.009848564881854895,0.019274528779732677,0.023704344837241077,0.014223640762503468,0.001064983366173378,0.009840230579245705,0.013404450607873325,-0.002716659686454621,-0.33305996420937417,-0.3293251791755292,0.009731318107233402,-0.031131264110078303,0.012549187378687559,-0.00025569840175965604,-0.3207859576685195,-0.3221003665734381,0.11295531943819725,-0.04988863158853685,-0.2959228436943971,0.15259132463269875,-0.2339216415464987,-0.2746067029725266,0.011416164589561396,-0.007901941767078383,-0.03145795577590616,0.09158948380496551,0.08714625256826462,0.05851485461374768,-0.12744996992793622,-0.14088248524873126,-0.18852600309058937,0.052447145016097985,0.04380894766742901,0.0246746440334641,-0.08872933172897964,0.058767671078930224,0.05362770308554678,0.07960126734330047,-0.0036953699369956573,-0.0007397344710773407,-0.0025885890711602804,0.09096699150614895,0.025232896463751046,0.009482012130717244,-0.07843177659479665,-0.055176814719085386,-0.051511308363306495,0.032559116923427556,0.06465175575054971,0.11330462957840862,0.11822331458562049,0.03281432842484262,-0.17728229623747632,-0.013471573616309622,-0.023882159550105527,0.010669521833105985,0.021775768206285788
jobsat,0.01563092951602437,-0.03173089483849633,0.0017819121977811984,0.4225640022594802,-0.08012027422060261,-0.06566661518104809,0.17170268847982503,-0.007664024475190081,0.46136183030426076,0.5136732415916394,0.16246163673025263,0.2625043628166344,0.28322145344008565,0.02281311700596395,0.16274524248833833,0.17964934224961604,-0.19792517287612454,1.0,-0.02613317013548279,-0.025352922599806697,-0.021995941028292325,-0.17055344298256933,-0.017592750818879094,0.009515907329423428,-0.0021238546339932907,-0.021387592094678144,-0.012616482826804463,-0.011939272815966599,0.017623701185206165,0.006815425325836397,-0.020749969095553756,0.3563385327341256,0.4007349140890656,0.015347634641723838,0.007043799429721198,0.014587633511873676,0.240927045011812,0.17940060119341122,0.03274851574432881,0.006224853515434882,-0.0018154649356148913,-0.024332790748127733,0.0042056090845169,-0.009860408534752233,0.018790199383911906,-0.024603101735629084,-0.019768004941143617,-0.022173574351692767,0.004447727358357745,-0.02215337402390832,-0.003429549741017038,0.004695348275114416,-0.005292375550773245,-0.018725843900724307,0.013840812567168752,0.0100161483837899,-0.011830381035635123,0.0016274187716889747,0.0059066394473081246,0.3804121131300154,0.3840171528065702,-0.025751718418713127,0.021240359883687332,-0.0171863845121342,0.016544996634545145,0.36871361525484675,0.36622029585254307,-0.10248659028671986,0.04868450251581504,0.33163940430248784,-0.15494691214642772,0.2817497825970052,0.3168959516429017,0.026459772791320606,0.04617612912340538,0.07539756542613472,-0.08626832288064507,-0.07858850291818151,-0.047051636499291,0.1711657709305248,0.18903109040783744,0.23876587170048888,-0.03495817827285221,-0.02456022848973083,-0.003170565619893222,0.1271763614902842,-0.025482398723224154,-0.03357517809350039,-0.058959650896131775,0.024596455871959848,0.018291617177671998,0.014967391621298117,-0.05677943082865185,0.012290116776547757,0.006806418577422916,0.14077713008741732,0.1267193676891109,0.11291642685726454,-0.02678237563913139,-0.08053340974558224,-0.09207391645363824,-0.11673083014558486,-0.02610800576172185,0.19853989032741098,0.015173453038628748,-0.0003303954392170503,-0.02276257433580041,0.06199646083471303
marital,0.056497902241694486,0.02986796666700692,0.0038882706176081193,0.004784605171086607,-0.021443963747708704,-0.02229250996185853,0.003116214583175286,-0.004504603236598992,-0.007134228450683955,0.0016053284298061987,-0.001566030341360231,0.014526775313521593,0.00961424872668963,-0.0366297664522831,-0.008351889289721514,-0.014717717162531471,-0.044724053177062344,-0.02613317013548279,1.0,0.9557686635981917,0.9052007892324229,0.6278813979032073,0.0016462831256867985,-0.012146352107466675,-0.0178783578846014,-0.006753680649311056,-0.0008126760301711763,0.010328399431002526,5.1118420752731695e-05,0.1304204151674373,0.008698323667651995,0.057831819427778014,0.052146038576255424,-0.007217422620381384,0.0036670787492374193,0.00524537903754319,0.00616749274756772,0.008534572463653115,-0.013553377860745687,-0.0031347295915192894,0.010451606889540338,0.0018121497056873723,0.010050277257441616,-0.014963965011566755,0.000367302358570856,0.0009733048057490771,0.009584126172238947,-0.016427819638385983,0.009392224304648976,-0.007823205462760505,-0.019151026303699595,-0.002446685585856796,-0.0005558315297749161,-0.006380063278848419,-0.0003742859430526432,-0.017162277295682968,-0.012995880702940592,-0.020578153143323015,0.0023379217274264313,0.13006886591002154,0.12152652957667084,0.00432121783944703,-0.005518271686289971,0.03363520996791803,-0.009715777544033487,0.14309008953927263,0.13651994818086136,-0.015942176921749568,0.1555533870081244,0.16986732325997472,-0.05149160646558877,0.16723700057191285,0.17915234501938349,0.0217103954875336,0.03700559106099016,0.04921532030513681,-0.012889013797125438,-0.007341636347637002,0.009809836355777224,0.09359091529659866,0.1019783542360711,0.12494679424057488,0.004163724786220505,0.011911248773919556,0.022790801253369564,0.07556087073838565,0.026565634714897278,-0.0008240282207196627,-0.02105984713713836,0.013559391095433084,0.02730548307984358,0.039526854881602465,-0.026872523111204426,0.03969044287872862,0.0347491942670994,0.06573008100735676,0.07900220579330251,0.05971451679329068,0.0073909861622945,-0.03517210298486594,-0.02448774919487498,-0.012822180327331909,-0.0013568593528617782,0.1036668877795442,0.0119700667792738,0.02304832412197056,-0.01100615154422135,0.01895346853842765
spoused,0.052841848684416895,0.026147042710394832,0.002013271413370898,0.00047997299680455443,0.1175633698739811,0.11113651906812778,-0.0033977427837528105,-0.00232727131299757,-0.030436950081237292,-0.020121697806392554,-0.013927189845097856,0.0468655143092188,0.04198428771151634,-0.037939574632601926,0.00686110743356724,0.007024110035683922,-0.026903577255256578,-0.025352922599806697,0.9557686635981917,1.0,0.9840285957967331,0.6018449917133111,-0.0008470867112695045,-0.01029695005265411,-0.021496816683535872,-0.002724536832447307,-0.00034673298144942985,0.005431201315787054,0.0037560685513653488,0.12649725083149801,0.010420130687294906,0.04905150217838854,0.05001503490662103,-0.008884409242955074,0.003757262060891358,0.007577048287363173,0.03045167962940404,0.024115034551402535,-0.016694591863851537,-0.00014004644079817675,0.01456875533179791,-0.0019098257811930286,0.005535269496451795,-0.01684381509856646,0.0004473489604221878,0.003367188432927379,0.008514993700152476,-0.014754996031070491,0.009613172742673667,-0.007195204212293406,-0.011449015992584835,0.0002623311422756716,0.003379570542243841,-0.0053237242196450575,0.00233645428012758,-0.02306228376673224,-0.011616432740442955,-0.025255976771285736,0.003422156459966273,0.1163909397923994,0.11693289736540985,-0.006797324772673131,-0.006447508262502142,0.03130274234486336,-0.017785468899851324,0.12843350375197926,0.12860740416178187,-0.012936169485165093,0.15216003815880713,0.15498925437428696,-0.013710268413133274,0.1505759052042605,0.1657321056519504,0.030607625686022,0.044666684637052145,0.05646574045393671,0.04565741127999693,0.05294059550874294,0.06926931427469374,0.08256477468248942,0.09067961812676648,0.11257493108636665,0.05036345933114485,0.05973596427890839,0.06929951484687502,0.10622053145828793,0.07172736125704825,0.045469291908046244,0.044425380340730666,0.019537142219085292,0.02936269748986898,0.04402746219712495,0.03314099967736452,0.04068048129511509,0.028921897405441047,0.07030371361680433,0.08032990591033912,0.057765336672637585,0.04644935220712348,0.02401188605690768,0.018496861853586195,0.044961783009897234,0.03492915669560317,0.09061849415719603,-0.008599766744300298,0.03203379916055563,0.0024800621609098955,0.030752269827428017
